candle_start_time_ist,candle_end_time_ist,checked_time_ist,pair,timeframe,open,high,low,close,volume,body,range,body_ratio,body_ratio_percent,true_range,atr14,required_body,condition_1,condition_2,final_signal,signal_text
2026-09-12 11:00:00,2026-09-12 11:15:00,2026-09-13 11:42:32,B-BTC_USDT,15m,77202.0,77260.01,77201.38,77240.0,51.22479,38.0,58.629999999990105,0.648132355449538,64.8132355449538,58.629999999990105,,,False,True,False,NO SIGNAL
2026-09-12 11:15:00,2026-09-12 11:30:00,2026-09-13 12:08:31,B-BTC_USDT,15m,77239.99,77260.8,77218.0,77218.0,306.4657,21.99000000000524,42.80000000000291,0.5137850467290594,51.37850467290595,42.80000000000291,,,False,False,False,NO SIGNAL
2026-09-12 11:30:00,2026-09-12 11:45:00,2026-09-13 12:25:43,B-BTC_USDT,15m,77218.0,77229.44,77199.99,77209.94,39.41224,8.059999999997672,29.44999999999709,0.2736842105262638,27.36842105262638,29.44999999999709,,,False,False,False,NO SIGNAL
2026-09-12 11:45:00,2026-09-12 12:00:00,2026-09-13 12:25:43,B-BTC_USDT,15m,77209.95,77239.01,77209.94,77239.0,19.18465,29.05000000000291,29.06999999999244,0.9993120055043162,99.93120055043163,29.06999999999244,,,False,True,False,NO SIGNAL
2026-09-12 12:00:00,2026-09-12 12:15:00,2026-09-13 12:45:59,B-BTC_USDT,15m,77239.01,77316.41,77239.0,77316.41,48.33595,77.40000000000873,77.41000000000349,0.999870817723876,99.9870817723876,77.41000000000349,,,False,True,False,NO SIGNAL
2026-09-12 12:15:00,2026-09-12 12:30:00,2026-09-13 13:02:51,B-BTC_USDT,15m,77316.4,77359.2,77289.71,77289.73,41.52805,26.669999999998254,69.48999999999069,0.3837962296733606,38.37962296733606,69.48999999999069,,,False,False,False,NO SIGNAL
2026-09-12 12:30:00,2026-09-12 12:45:00,2026-09-13 13:17:19,B-BTC_USDT,15m,77289.73,77347.99,77289.72,77342.54,54.1109,52.80999999999767,58.27000000000408,0.9062982666894454,90.62982666894453,58.27000000000408,,,False,True,False,NO SIGNAL
2026-09-12 12:45:00,2026-09-12 13:00:00,2026-09-13 13:30:12,B-BTC_USDT,15m,77342.55,77343.95,77310.09,77311.1,68.51878,31.44999999999709,33.86000000000058,0.9288245717659938,92.88245717659937,33.86000000000058,,,False,True,False,NO SIGNAL
2026-09-12 13:00:00,2026-09-12 13:15:00,2026-09-13 13:51:11,B-BTC_USDT,15m,77311.1,77311.1,77284.0,77286.48,77.70669,24.62000000000989,27.10000000000582,0.9084870848710188,90.84870848710189,27.10000000000582,,,False,True,False,NO SIGNAL
2026-09-12 13:15:00,2026-09-12 13:30:00,2026-09-13 14:09:15,B-BTC_USDT,15m,77286.48,77298.87,77266.0,77269.55,159.81152,16.929999999993015,32.86999999999534,0.5150593246119688,51.50593246119688,32.86999999999534,,,False,False,False,NO SIGNAL
2026-09-12 13:30:00,2026-09-12 13:45:00,2026-09-13 14:09:15,B-BTC_USDT,15m,77269.54,77351.3,77269.54,77296.01,127.13397,26.470000000001164,81.76000000000931,0.3237524461839304,32.37524461839304,81.76000000000931,,,False,False,False,NO SIGNAL
2026-09-12 13:45:00,2026-09-12 14:00:00,2026-09-13 14:09:15,B-BTC_USDT,15m,77296.01,77345.88,77296.0,77303.53,99.74604,7.520000000004074,49.88000000000466,0.1507618283881991,15.07618283881991,49.88000000000466,,,False,False,False,NO SIGNAL
2026-09-12 14:00:00,2026-09-12 14:15:00,2026-09-13 14:09:15,B-BTC_USDT,15m,77303.53,77350.84,77303.52,77350.83,28.24034,47.30000000000291,47.31999999999243,0.9995773457314132,99.95773457314132,47.31999999999243,,,False,True,False,NO SIGNAL
2026-09-12 14:15:00,2026-09-12 14:30:00,2026-09-13 14:09:15,B-BTC_USDT,15m,77350.83,77374.01,77342.26,77360.01,30.51927,9.179999999993017,31.75,0.2891338582674965,28.91338582674965,31.75,,,False,False,False,NO SIGNAL
2026-09-12 14:30:00,2026-09-12 14:45:00,2026-09-13 15:23:17,B-BTC_USDT,15m,77360.0,77380.0,77343.7,77366.01,49.42886,6.009999999994761,36.30000000000291,0.1655647382918534,16.55647382918534,36.30000000000291,,,False,False,False,NO SIGNAL
2026-09-12 14:45:00,2026-09-12 15:00:00,2026-09-13 15:23:17,B-BTC_USDT,15m,77366.0,77383.7,77350.0,77383.69,98.61611,17.69000000000233,33.69999999999709,0.5249258160238532,52.49258160238532,33.69999999999709,,,False,False,False,NO SIGNAL
2026-09-12 15:00:00,2026-09-12 15:15:00,2026-09-13 15:47:59,B-BTC_USDT,15m,77383.69,77386.76,77335.99,77339.99,96.20781,43.69999999999709,50.76999999998952,0.860744534173845,86.0744534173845,50.76999999998952,,,False,True,False,NO SIGNAL
2026-09-12 15:15:00,2026-09-12 15:30:00,2026-09-13 16:04:19,B-BTC_USDT,15m,77340.0,77369.81,77335.14,77349.44,50.0015,9.440000000002328,34.669999999998254,0.2722815113932161,27.22815113932161,34.669999999998254,,,False,False,False,NO SIGNAL
2026-09-12 15:30:00,2026-09-12 15:45:00,2026-09-13 16:18:27,B-BTC_USDT,15m,77349.44,77400.75,77349.43,77398.0,47.12248,48.55999999999767,51.320000000006985,0.9462197973497868,94.62197973497868,51.320000000006985,,,False,True,False,NO SIGNAL
2026-09-12 15:45:00,2026-09-12 16:00:00,2026-09-13 16:31:32,B-BTC_USDT,15m,77398.0,77398.01,77380.1,77380.1,9.52874,17.89999999999418,17.90999999998894,0.9994416527082766,99.94416527082765,17.90999999998894,,,False,True,False,NO SIGNAL
2026-09-12 16:00:00,2026-09-12 16:15:00,2026-09-13 16:50:15,B-BTC_USDT,15m,77380.1,77380.11,77350.88,77374.0,59.9541,6.100000000005821,29.229999999995925,0.2086897023608166,20.868970236081662,29.229999999995925,,,False,False,False,NO SIGNAL
2026-09-12 16:15:00,2026-09-12 16:30:00,2026-09-13 17:05:09,B-BTC_USDT,15m,77374.0,77376.86,77310.55,77332.94,65.7692,41.05999999999767,66.30999999999767,0.6192127884180231,61.921278841802305,66.30999999999767,,,False,True,False,NO SIGNAL
2026-09-12 16:30:00,2026-09-12 16:45:00,2026-09-13 17:18:13,B-BTC_USDT,15m,77332.94,77345.45,77307.08,77327.51,71.53899,5.430000000007567,38.36999999999534,0.1415168100080329,14.15168100080329,38.36999999999534,,,False,False,False,NO SIGNAL
2026-09-12 16:45:00,2026-09-12 17:00:00,2026-09-13 17:31:07,B-BTC_USDT,15m,77327.51,77327.52,77292.0,77292.27,29.84171,35.23999999999069,35.520000000004075,0.9921171171167412,99.21171171167413,35.520000000004075,,,False,True,False,NO SIGNAL
2026-09-12 17:00:00,2026-09-12 17:15:00,2026-09-13 17:55:17,B-BTC_USDT,15m,77292.28,77342.19,77292.27,77342.19,33.96442,49.91000000000349,49.919999999998254,0.9997996794872844,99.97996794872844,49.919999999998254,,,False,True,False,NO SIGNAL
2026-09-12 17:15:00,2026-09-12 17:30:00,2026-09-13 18:14:38,B-BTC_USDT,15m,77342.19,77356.05,77342.18,77356.04,14.19805,13.849999999991269,13.870000000009895,0.9985580389316068,99.85580389316068,13.870000000009895,,,False,True,False,NO SIGNAL
2026-09-12 17:30:00,2026-09-12 17:45:00,2026-09-13 18:28:05,B-BTC_USDT,15m,77356.05,77360.77,77330.0,77330.0,44.4902,26.05000000000291,30.770000000004075,0.8466038349041098,84.66038349041098,30.770000000004075,,,False,True,False,NO SIGNAL
2026-09-12 17:45:00,2026-09-12 18:00:00,2026-09-13 18:28:05,B-BTC_USDT,15m,77330.01,77339.47,77315.98,77328.01,31.24558,2.0,23.49000000000524,0.085142613878227,8.5142613878227,23.49000000000524,,,False,False,False,NO SIGNAL
2026-09-12 18:00:00,2026-09-12 18:15:00,2026-09-13 18:47:37,B-BTC_USDT,15m,77328.01,77344.01,77319.92,77319.98,81.74945,8.029999999998836,24.089999999996508,0.3333333333333333,33.33333333333333,24.089999999996508,,,False,False,False,NO SIGNAL
2026-09-12 18:15:00,2026-09-12 18:30:00,2026-09-13 19:01:59,B-BTC_USDT,15m,77319.98,77350.01,77290.0,77340.0,182.80715,20.020000000004075,60.00999999999476,0.3336110648226266,33.361106482262656,60.00999999999476,,,False,False,False,NO SIGNAL
2026-09-12 18:30:00,2026-09-12 18:45:00,2026-09-13 19:28:06,B-BTC_USDT,15m,77340.01,77397.27,77309.02,77309.99,305.70706,30.019999999989523,88.25,0.3401699716712694,34.01699716712694,88.25,,,False,False,False,NO SIGNAL
2026-09-12 18:45:00,2026-09-12 19:00:00,2026-09-13 19:28:06,B-BTC_USDT,15m,77309.99,77330.01,77255.19,77318.76,365.09222,8.769999999989523,74.81999999999243,0.1172146484895804,11.721464848958039,74.81999999999243,,,False,False,False,NO SIGNAL
2026-09-12 19:00:00,2026-09-12 19:15:00,2026-09-13 19:47:48,B-BTC_USDT,15m,77318.76,77322.0,77270.0,77296.04,256.987,22.720000000001164,52.0,0.4369230769230993,43.69230769230993,52.0,,,False,False,False,NO SIGNAL
2026-09-12 19:15:00,2026-09-12 19:30:00,2026-09-13 20:02:47,B-BTC_USDT,15m,77296.03,77366.53,77277.79,77366.52,95.90571,70.49000000000524,88.74000000000524,0.7943430245661605,79.43430245661605,88.74000000000524,,,False,True,False,NO SIGNAL
2026-09-12 19:30:00,2026-09-12 19:45:00,2026-09-13 20:28:59,B-BTC_USDT,15m,77366.52,77377.08,77366.0,77368.94,46.19255,2.4199999999982538,11.080000000001746,0.2184115523463783,21.841155234637828,11.080000000001746,,,False,False,False,NO SIGNAL
2026-09-12 19:45:00,2026-09-12 20:00:00,2026-09-13 20:28:59,B-BTC_USDT,15m,77368.95,77420.85,77368.94,77420.83,56.41809,51.88000000000466,51.91000000000349,0.999422076671184,99.9422076671184,51.91000000000349,,,False,True,False,NO SIGNAL
2026-09-12 20:00:00,2026-09-12 20:15:00,2026-09-13 20:48:29,B-BTC_USDT,15m,77420.83,77481.17,77420.83,77454.01,93.46622,33.179999999993015,60.33999999999651,0.5498839907191736,54.98839907191736,60.33999999999651,,,False,False,False,NO SIGNAL
2026-09-12 20:15:00,2026-09-12 20:30:00,2026-09-13 21:03:45,B-BTC_USDT,15m,77454.01,77505.67,77454.0,77461.24,43.60515,7.230000000010477,51.669999999998254,0.1399264563578618,13.99264563578618,51.669999999998254,,,False,False,False,NO SIGNAL
2026-09-12 20:30:00,2026-09-12 20:45:00,2026-09-13 21:29:49,B-BTC_USDT,15m,77461.25,77463.77,77412.52,77435.0,63.45784,26.25,51.25,0.5121951219512195,51.21951219512195,51.25,,,False,False,False,NO SIGNAL
2026-09-12 20:45:00,2026-09-12 21:00:00,2026-09-13 21:29:49,B-BTC_USDT,15m,77435.01,77479.99,77434.45,77453.21,62.92325,18.20000000001164,45.54000000000815,0.3996486605184098,39.96486605184098,45.54000000000815,,,False,False,False,NO SIGNAL
2026-09-12 21:00:00,2026-09-12 21:15:00,2026-09-13 21:50:07,B-BTC_USDT,15m,77453.21,77453.22,77376.0,77403.3,56.04873,49.91000000000349,77.22000000000116,0.6463351463351819,64.63351463351819,77.22000000000116,,,False,True,False,NO SIGNAL
2026-09-12 21:15:00,2026-09-12 21:30:00,2026-09-13 22:06:33,B-BTC_USDT,15m,77403.31,77438.01,77380.0,77380.37,82.65561,22.94000000000233,58.00999999999476,0.395449060506885,39.544906050688496,58.00999999999476,,,False,False,False,NO SIGNAL
2026-09-12 21:30:00,2026-09-12 21:45:00,2026-09-13 22:21:16,B-BTC_USDT,15m,77380.38,77414.01,77344.0,77361.99,51.06421,18.38999999999941,70.00999999999476,0.2626767604628023,26.26767604628023,70.00999999999476,,,False,False,False,NO SIGNAL
2026-09-12 21:45:00,2026-09-12 22:00:00,2026-09-13 22:36:30,B-BTC_USDT,15m,77361.99,77378.02,77361.98,77378.01,24.4377,16.019999999989523,16.04000000000815,0.998753117205822,99.8753117205822,16.04000000000815,,,False,True,False,NO SIGNAL
2026-09-12 22:00:00,2026-09-12 22:15:00,2026-09-13 22:53:20,B-BTC_USDT,15m,77378.02,77380.01,77355.96,77355.96,29.97024,22.05999999999767,24.04999999998836,0.9172557172560644,91.72557172560644,24.04999999998836,,,False,True,False,NO SIGNAL
2026-09-12 22:15:00,2026-09-12 22:30:00,2026-09-13 23:08:45,B-BTC_USDT,15m,77355.96,77372.01,77336.0,77358.01,53.70601,2.0499999999883585,36.00999999999476,0.0569286309355361,5.69286309355361,36.00999999999476,,,False,False,False,NO SIGNAL
2026-09-12 22:30:00,2026-09-12 22:45:00,2026-09-13 23:21:36,B-BTC_USDT,15m,77358.0,77404.37,77345.84,77353.25,79.45208,4.75,58.52999999999884,0.0811549632667024,8.115496326670241,58.52999999999884,,,False,False,False,NO SIGNAL
2026-09-12 22:45:00,2026-09-12 23:00:00,2026-09-13 23:39:08,B-BTC_USDT,15m,77353.25,77357.28,77266.86,77288.07,61.02002,65.17999999999302,90.41999999999824,0.7208582172085188,72.08582172085188,90.41999999999824,,,False,True,False,NO SIGNAL
2026-09-12 23:00:00,2026-09-12 23:15:00,2026-09-13 23:59:16,B-BTC_USDT,15m,77288.08,77288.08,77217.33,77232.22,43.44213,55.86000000000058,70.75,0.7895406360424111,78.95406360424111,70.75,,,False,True,False,NO SIGNAL
2026-09-12 23:15:00,2026-09-12 23:30:00,2026-09-13 23:59:16,B-BTC_USDT,15m,77232.22,77232.23,77170.57,77210.58,65.33412,21.63999999999941,61.65999999998894,0.3509568602011563,35.09568602011563,61.65999999998894,,,False,False,False,NO SIGNAL
2026-09-12 23:30:00,2026-09-12 23:45:00,2026-09-14 00:29:22,B-BTC_USDT,15m,77210.58,77216.01,77168.89,77168.9,64.77565,41.68000000000757,47.11999999999534,0.8845500848898915,88.45500848898915,47.11999999999534,,,False,True,False,NO SIGNAL
2026-09-12 23:45:00,2026-09-13 00:00:00,2026-09-14 00:29:22,B-BTC_USDT,15m,77168.89,77206.01,77125.03,77195.99,71.26082,27.10000000000582,80.97999999999593,0.3346505309953962,33.465053099539624,80.97999999999593,,,False,False,False,NO SIGNAL
2026-09-13 00:00:00,2026-09-13 00:15:00,2026-09-14 00:46:57,B-BTC_USDT,15m,77196.0,77196.76,77125.03,77179.99,48.03483,16.00999999999476,71.72999999999593,0.2231981040010549,22.31981040010549,71.72999999999593,,,False,False,False,NO SIGNAL
2026-09-13 00:15:00,2026-09-13 00:30:00,2026-09-14 01:13:26,B-BTC_USDT,15m,77179.99,77189.16,77130.99,77131.0,91.06183,48.99000000000524,58.169999999998254,0.8421866941723691,84.21866941723691,58.169999999998254,,,False,True,False,NO SIGNAL
2026-09-13 00:30:00,2026-09-13 00:45:00,2026-09-14 01:26:03,B-BTC_USDT,15m,77131.0,77184.75,77130.99,77178.14,183.60126,47.13999999999942,53.75999999999476,0.8768601190476937,87.68601190476937,53.75999999999476,,,False,True,False,NO SIGNAL
2026-09-13 00:45:00,2026-09-13 01:00:00,2026-09-14 01:26:03,B-BTC_USDT,15m,77178.13,77186.01,77121.78,77121.79,269.75417,56.34000000001106,64.22999999999593,0.8771602055116711,87.7160205511671,64.22999999999593,,,False,True,False,NO SIGNAL
2026-09-13 01:00:00,2026-09-13 01:15:00,2026-09-14 01:46:58,B-BTC_USDT,15m,77121.79,77143.11,77059.75,77070.0,125.54481,51.7899999999936,83.36000000000058,0.6212811900191128,62.12811900191127,83.36000000000058,,,False,True,False,NO SIGNAL
2026-09-13 01:15:00,2026-09-13 01:30:00,2026-09-14 02:03:35,B-BTC_USDT,15m,77070.01,77154.01,77070.01,77114.99,152.41531,44.98000000001048,84.0,0.5354761904763152,53.54761904763152,84.0,,,False,False,False,NO SIGNAL
2026-09-13 01:30:00,2026-09-13 01:45:00,2026-09-14 02:29:23,B-BTC_USDT,15m,77115.0,77188.01,77114.99,77181.95,118.10668,66.94999999999709,73.01999999998952,0.916872089838492,91.6872089838492,73.01999999998952,,,False,True,False,NO SIGNAL
2026-09-13 01:45:00,2026-09-13 02:00:00,2026-09-14 02:29:23,B-BTC_USDT,15m,77181.96,77194.0,77162.0,77194.0,32.36224,12.039999999993595,32.0,0.3762499999997999,37.62499999997999,32.0,,,False,False,False,NO SIGNAL
2026-09-13 02:00:00,2026-09-13 02:15:00,2026-09-14 02:48:33,B-BTC_USDT,15m,77194.0,77207.73,77164.01,77180.01,44.89622,13.99000000000524,43.72000000000117,0.3199908508692787,31.99908508692787,43.72000000000117,,,False,False,False,NO SIGNAL
2026-09-13 02:15:00,2026-09-13 02:30:00,2026-09-14 03:03:15,B-BTC_USDT,15m,77180.0,77227.71,77162.0,77170.0,167.82698,10.0,65.7100000000064,0.1521838380763814,15.218383807638139,65.7100000000064,,,False,False,False,NO SIGNAL
2026-09-13 02:30:00,2026-09-13 02:45:00,2026-09-14 03:28:49,B-BTC_USDT,15m,77170.0,77237.1,77148.5,77165.52,99.12742,4.4799999999959255,88.60000000000582,0.0505643340857294,5.05643340857294,88.60000000000582,,,False,False,False,NO SIGNAL
2026-09-13 02:45:00,2026-09-13 03:00:00,2026-09-14 03:28:49,B-BTC_USDT,15m,77165.53,77206.01,77165.52,77206.01,56.96137,40.479999999995925,40.48999999999069,0.9997530254385092,99.97530254385092,40.48999999999069,,,False,True,False,NO SIGNAL
2026-09-13 03:00:00,2026-09-13 03:15:00,2026-09-14 03:48:40,B-BTC_USDT,15m,77206.01,77275.7,77206.0,77244.86,47.82381,38.85000000000582,69.69999999999709,0.5573888091823163,55.73888091823163,69.69999999999709,,,False,False,False,NO SIGNAL
2026-09-13 03:15:00,2026-09-13 03:30:00,2026-09-14 04:05:06,B-BTC_USDT,15m,77244.86,77283.05,77210.6,77264.01,144.16424,19.14999999999418,72.44999999999709,0.2643202208418903,26.43202208418903,72.44999999999709,,,False,False,False,NO SIGNAL
2026-09-13 03:30:00,2026-09-13 03:45:00,2026-09-14 04:19:20,B-BTC_USDT,15m,77264.0,77295.87,77215.37,77262.01,60.89925,1.9900000000052387,80.5,0.024720496894475,2.4720496894474997,80.5,,,False,False,False,NO SIGNAL
2026-09-13 03:45:00,2026-09-13 04:00:00,2026-09-14 04:33:18,B-BTC_USDT,15m,77262.01,77300.0,77198.7,77202.01,60.108,60.0,101.30000000000292,0.5923000987166661,59.23000987166661,101.30000000000292,,,False,False,False,NO SIGNAL
2026-09-13 04:00:00,2026-09-13 04:15:00,2026-09-14 04:50:20,B-BTC_USDT,15m,77202.0,77240.0,77193.06,77193.07,37.0097,8.929999999993015,46.94000000000233,0.1902428632294966,19.02428632294966,46.94000000000233,,,False,False,False,NO SIGNAL
2026-09-13 04:15:00,2026-09-13 04:30:00,2026-09-14 05:05:24,B-BTC_USDT,15m,77193.07,77242.12,77193.06,77232.17,9.36673,39.09999999999127,49.05999999999767,0.7969832857723833,79.69832857723833,49.05999999999767,,,False,True,False,NO SIGNAL
2026-09-13 04:30:00,2026-09-13 04:45:00,2026-09-14 05:18:23,B-BTC_USDT,15m,77232.17,77277.32,77232.16,77272.61,19.93523,40.44000000000233,45.16000000000349,0.8954827280779274,89.54827280779274,45.16000000000349,,,False,True,False,NO SIGNAL
2026-09-13 04:45:00,2026-09-13 05:00:00,2026-09-14 05:32:26,B-BTC_USDT,15m,77272.61,77282.01,77244.84,77251.65,12.13282,20.960000000006403,37.169999999998254,0.5638956147432711,56.38956147432711,37.169999999998254,,,False,False,False,NO SIGNAL
2026-09-13 05:00:00,2026-09-13 05:15:00,2026-09-14 05:59:48,B-BTC_USDT,15m,77251.65,77262.03,77235.83,77246.01,15.89202,5.639999999999418,26.19999999999709,0.2152671755725207,21.52671755725207,26.19999999999709,,,False,False,False,NO SIGNAL
2026-09-13 05:15:00,2026-09-13 05:30:00,2026-09-14 05:59:48,B-BTC_USDT,15m,77246.0,77292.83,77246.0,77278.73,19.38161,32.729999999995925,46.83000000000175,0.6989109545162226,69.89109545162226,46.83000000000175,,,False,True,False,NO SIGNAL
2026-09-13 05:30:00,2026-09-13 05:45:00,2026-09-14 06:21:07,B-BTC_USDT,15m,77278.73,77299.99,77266.0,77274.19,18.34023,4.539999999993597,33.99000000000524,0.1335686966752838,13.356869667528379,33.99000000000524,,,False,False,False,NO SIGNAL
2026-09-13 05:45:00,2026-09-13 06:00:00,2026-09-14 06:37:43,B-BTC_USDT,15m,77274.18,77276.01,77268.0,77270.31,10.62459,3.869999999995344,8.009999999994761,0.4831460674154649,48.31460674154649,8.009999999994761,,,False,False,False,NO SIGNAL
2026-09-13 06:00:00,2026-09-13 06:15:00,2026-09-14 06:56:41,B-BTC_USDT,15m,77270.3,77270.31,77162.36,77210.65,48.90969,59.65000000000873,107.94999999999708,0.5525706345531296,55.25706345531296,107.94999999999708,,,False,False,False,NO SIGNAL
2026-09-13 06:15:00,2026-09-13 06:30:00,2026-09-14 07:14:21,B-BTC_USDT,15m,77210.65,77282.01,77210.65,77276.02,24.3039,65.3700000000099,71.36000000000058,0.91605941704049,91.605941704049,71.36000000000058,,,False,True,False,NO SIGNAL
2026-09-13 06:30:00,2026-09-13 06:45:00,2026-09-14 07:28:46,B-BTC_USDT,15m,77276.02,77295.68,77249.99,77272.84,123.12952,3.180000000007567,45.689999999987776,0.0695994747211297,6.959947472112971,45.689999999987776,,,False,False,False,NO SIGNAL
2026-09-13 06:45:00,2026-09-13 07:00:00,2026-09-14 07:28:46,B-BTC_USDT,15m,77272.84,77341.37,77254.49,77254.5,134.77628,18.339999999996508,86.8799999999901,0.2110957642725437,21.10957642725437,86.8799999999901,,,False,False,False,NO SIGNAL
2026-09-13 07:00:00,2026-09-13 07:15:00,2026-09-14 07:50:17,B-BTC_USDT,15m,77254.5,77307.02,77241.51,77292.01,26.58707,37.50999999999476,65.51000000000931,0.5725843382688052,57.25843382688052,65.51000000000931,,,False,False,False,NO SIGNAL
2026-09-13 07:15:00,2026-09-13 07:30:00,2026-09-14 08:08:18,B-BTC_USDT,15m,77292.01,77320.01,77282.47,77319.97,58.34218,27.960000000006403,37.5399999999936,0.7448055407568239,74.48055407568239,37.5399999999936,,,False,True,False,NO SIGNAL
2026-09-13 07:30:00,2026-09-13 07:45:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77319.97,77319.97,77280.0,77280.01,24.34126,39.9600000000064,39.970000000001164,0.9997498123594005,99.97498123594005,39.970000000001164,,,False,True,False,NO SIGNAL
2026-09-13 07:45:00,2026-09-13 08:00:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77280.01,77289.58,77247.98,77260.0,26.97556,20.00999999999476,41.60000000000582,0.48100961538442216,48.10096153844221,41.60000000000582,,,False,False,False,NO SIGNAL
2026-09-13 08:00:00,2026-09-13 08:15:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77260.01,77308.01,77244.78,77308.0,130.15059,47.99000000000524,63.229999999995925,0.7589751700143655,75.89751700143655,63.229999999995925,,,False,True,False,NO SIGNAL
2026-09-13 08:15:00,2026-09-13 08:30:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77308.0,77314.01,77279.74,77289.96,57.41828,18.039999999993597,34.26999999998952,0.5264079369710859,52.64079369710859,34.26999999998952,,,False,False,False,NO SIGNAL
2026-09-13 08:30:00,2026-09-13 08:45:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77289.97,77310.78,77269.99,77277.38,93.5323,12.589999999996508,40.7899999999936,0.30865408188277726,30.865408188277726,40.7899999999936,,,False,False,False,NO SIGNAL
2026-09-13 08:45:00,2026-09-13 09:00:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77277.38,77282.01,77244.8,77257.19,38.75485,20.19000000000233,37.20999999999185,0.5425960763237503,54.25960763237503,37.20999999999185,,,False,False,False,NO SIGNAL
2026-09-13 09:00:00,2026-09-13 09:15:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77257.2,77257.2,77202.0,77213.47,30.32294,43.729999999995925,55.19999999999709,0.7922101449275042,79.22101449275041,55.19999999999709,,,False,True,False,NO SIGNAL
2026-09-13 09:15:00,2026-09-13 09:30:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77213.47,77223.08,77184.01,77192.01,63.16755,21.460000000006403,39.070000000006985,0.5492705400563749,54.92705400563749,39.070000000006985,,,False,False,False,NO SIGNAL
2026-09-13 09:30:00,2026-09-13 09:45:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77192.0,77254.03,77192.0,77202.01,42.51337,10.009999999994761,62.029999999998836,0.1613735289375294,16.13735289375294,62.029999999998836,,,False,False,False,NO SIGNAL
2026-09-13 09:45:00,2026-09-13 10:00:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77202.01,77252.38,77202.0,77216.99,40.61677,14.980000000010477,50.38000000000466,0.29734021437096253,29.734021437096253,50.38000000000466,,,False,False,False,NO SIGNAL
2026-09-13 10:00:00,2026-09-13 10:15:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77217.0,77235.23,77214.0,77214.01,40.0581,2.9900000000052387,21.229999999995925,0.14083843617549752,14.083843617549752,21.229999999995925,,,False,False,False,NO SIGNAL
2026-09-13 10:15:00,2026-09-13 10:30:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77214.01,77217.35,77189.84,77210.01,67.79514,4.0,27.510000000009313,0.14540167211918015,14.540167211918014,27.510000000009313,,,False,False,False,NO SIGNAL
2026-09-13 10:30:00,2026-09-13 10:45:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77210.0,77246.01,77210.0,77246.01,64.83024,36.00999999999476,36.00999999999476,1.0,100.0,36.00999999999476,,,False,True,False,NO SIGNAL
2026-09-13 10:45:00,2026-09-13 11:00:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77246.0,77282.0,77246.0,77281.99,38.01463,35.99000000000524,36.0,0.9997222222223677,99.97222222223677,36.0,41.74999999999896,50.09999999999875,False,True,False,NO SIGNAL
2026-09-13 11:00:00,2026-09-13 11:15:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77282.0,77310.01,77281.99,77310.01,59.43999,28.00999999999476,28.019999999989523,0.999643112062999,99.96431120629991,28.019999999989523,40.8964285714267,49.075714285712046,False,True,False,NO SIGNAL
2026-09-13 11:15:00,2026-09-13 11:30:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77310.01,77324.46,77310.0,77322.01,40.55989,12.0,14.460000000006403,0.8298755186718317,82.98755186718317,14.460000000006403,38.95785714285531,46.74942857142637,False,True,False,NO SIGNAL
2026-09-13 11:30:00,2026-09-13 11:45:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77322.01,77325.82,77302.0,77310.0,72.36227,12.009999999994761,23.820000000006985,0.5041981528123946,50.41981528123946,23.820000000006985,36.1428571428561,43.37142857142732,False,False,False,NO SIGNAL
2026-09-13 11:45:00,2026-09-13 12:00:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77310.0,77310.0,77290.0,77296.43,55.83404,13.570000000006985,20.0,0.6785000000003493,67.85000000003492,20.0,35.12357142857114,42.148285714285365,False,True,False,NO SIGNAL
2026-09-13 12:00:00,2026-09-13 12:15:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77296.42,77320.01,77273.45,77306.01,173.62231,9.589999999996508,46.55999999999767,0.20597079037794216,20.597079037794217,46.55999999999767,35.535714285714285,42.64285714285714,False,False,False,NO SIGNAL
2026-09-13 12:15:00,2026-09-13 12:30:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77306.01,77306.01,77058.42,77122.35,202.17922,183.65999999998894,247.5899999999965,0.7417908639282343,74.17908639282344,247.5899999999965,50.562857142857474,60.67542857142897,True,True,True,VALID SIGNAL
2026-09-13 12:30:00,2026-09-13 12:45:00,2026-09-14 08:23:57,B-BTC_USDT,15m,77122.35,77177.03,77100.0,77170.73,61.53561,48.379999999990105,77.02999999999884,0.6280669868881064,62.806698688810634,77.02999999999884,52.12214285714332,62.54657142857198,False,True,False,NO SIGNAL
